NDF v9.6a 30Oct13 rev 17Jan14 run 01/07/2021 17:14:36 Filename: ndff4201.dat Chris Jeynes (HVEE 2MV Tandetron, Stephens Lab), University of Surrey Ion Beam Centre
batch ndf.spc                                                                       
str ag60au.str                                                                    
file 790069RAu.txt                                                                 
geo rbs.geo                                                                       
 channel data fit
  681 0.00000E+00 0.14506E+04
  682 0.00000E+00 0.14502E+04
  683 0.00000E+00 0.14498E+04
  684 0.00000E+00 0.14494E+04
  685 0.00000E+00 0.14490E+04
  686 0.00000E+00 0.14485E+04
  687 0.00000E+00 0.14481E+04
  688 0.00000E+00 0.14477E+04
  689 0.00000E+00 0.14473E+04
  690 0.00000E+00 0.14469E+04
  691 0.00000E+00 0.14465E+04
  692 0.00000E+00 0.14461E+04
  693 0.00000E+00 0.14457E+04
  694 0.00000E+00 0.14453E+04
  695 0.00000E+00 0.14450E+04
  696 0.00000E+00 0.14446E+04
  697 0.00000E+00 0.14442E+04
  698 0.00000E+00 0.14438E+04
  699 0.00000E+00 0.14434E+04
  700 0.00000E+00 0.14430E+04
  701 0.00000E+00 0.14426E+04
  702 0.00000E+00 0.14422E+04
